,sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
19100,SPT20509,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18675,SPT19532,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
23626,SPT41996,2017,True,1183,,Nigeria,NG,Lagos,Lagos,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18998,SPT19961,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
20934,SPT34395,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
23645,SPT42028,2017,True,1183,,Nigeria,NG,Lagos,Lagos,sensitive,resistant,undetermined,undetermined,resistant,resistant
19159,SPT20569,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,undetermined
18640,SPT19487,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
19098,SPT20507,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
19586,SPT22587,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
20995,SPT34459,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
19170,SPT21271,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
20732,SPT26947,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
19032,SPT19998,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18972,SPT19932,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
19164,SPT21250,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
19087,SPT20496,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
19126,SPT20536,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
19537,SPT22471,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
20926,SPT34386,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
20627,SPT26833,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
18999,SPT19962,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
19185,SPT21309,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,sensitive,sensitive
19589,SPT22591,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18822,SPT19733,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,undetermined
19071,SPT20038,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
18911,SPT19870,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,resistant
18765,SPT19660,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
18756,SPT19645,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
20722,SPT26936,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,sensitive,undetermined
19076,SPT20043,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
20652,SPT26862,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
19567,SPT22557,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
19109,SPT20519,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
19566,SPT22556,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
21009,SPT34473,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,undetermined
19013,SPT19976,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
19552,SPT22525,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18726,SPT19602,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,undetermined
19017,SPT19980,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,undetermined,resistant
18946,SPT19906,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
21037,SPT34502,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
19014,SPT19977,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
20951,SPT34413,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18724,SPT19600,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,resistant
23571,SPT41873,2017,True,1183,,Nigeria,NG,Lagos,Lagos,undetermined,sensitive,undetermined,undetermined,resistant,resistant
18770,SPT19668,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
19010,SPT19973,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
20987,SPT34451,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
19176,SPT21283,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,resistant,resistant
19544,SPT22503,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
18848,SPT19766,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
18916,SPT19875,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,undetermined,resistant
19117,SPT20527,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,resistant,resistant
19129,SPT20539,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,undetermined,undetermined,resistant
19554,SPT22527,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
18607,SPT19415,2017,True,1164,,Mali,ML,Koulikoro,Koulikoro,undetermined,sensitive,undetermined,undetermined,sensitive,resistant
20699,SPT26910,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,sensitive,sensitive
18651,SPT19499,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
19728,SPT24160,2017,True,1165,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,undetermined,undetermined,sensitive,resistant,resistant
23634,SPT42008,2017,True,1183,,Nigeria,NG,Lagos,Lagos,sensitive,sensitive,undetermined,undetermined,resistant,sensitive
18474,SPT19275,2017,True,1164,,Mali,ML,Sikasso,Sikasso,sensitive,undetermined,undetermined,undetermined,resistant,undetermined
18889,SPT19845,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
21045,SPT34510,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,sensitive,resistant
20954,SPT34416,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
19029,SPT19995,2017,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,undetermined
20685,SPT26895,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,undetermined
18458,SPT19256,2017,True,1164,,Mali,ML,Sikasso,Sikasso,sensitive,undetermined,undetermined,undetermined,resistant,resistant
18782,SPT19685,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
18931,SPT19891,2017,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,undetermined,resistant
19743,SPT24175,2017,True,1165,,Cameroon,CM,Sud-Ouest,Sud-Ouest,sensitive,undetermined,undetermined,undetermined,resistant,resistant
22010,SPT36094,2018,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,undetermined
25074,SPT45045,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
24817,SPT44638,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
23122,SPT40786,2018,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
25065,SPT45033,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25127,SPT45105,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
23045,SPT40679,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
23502,SPT41226,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,sensitive,sensitive,resistant,resistant
23543,SPT41272,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,sensitive,resistant,undetermined
24922,SPT44828,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
24705,SPT44378,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
21273,SPT34786,2018,True,1241,,Ghana,GH,Eastern,Eastern,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
23134,SPT40803,2018,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
22409,SPT36682,2018,True,1241,,Ghana,GH,Greater Accra,Greater Accra,sensitive,sensitive,undetermined,sensitive,resistant,resistant
24647,SPT44255,2018,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,resistant,resistant
24309,SPT43762,2018,True,1168,,Ghana,GH,Upper East,Upper East,undetermined,sensitive,undetermined,undetermined,undetermined,resistant
24315,SPT43769,2018,True,1168,,Ghana,GH,Upper East,Upper East,sensitive,sensitive,undetermined,undetermined,resistant,resistant
