,sample_id,year,qc_pass,study_id,region,country,country_id,site,site_id,ARTresistant,CQresistant,MQresistant,PPQresistant,PYRresistant,SDXresistant
24048,SPT43220,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
6491,PZ0005-C,2010,True,1024,,Uganda,UG,Apac,Apac,sensitive,resistant,sensitive,sensitive,resistant,undetermined
25634,SPT50188,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
1980,PE0121-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,resistant,sensitive,sensitive,sensitive,resistant
24026,SPT43198,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,sensitive,sensitive
1952,PE0022-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,resistant,sensitive,sensitive,resistant,resistant
23996,SPT43164,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
1992,PE0133-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24001,SPT43169,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
1949,PE0019-C,2010,True,1007,,Tanzania,TZ,Tanga,Tanga,sensitive,resistant,sensitive,sensitive,resistant,resistant
1987,PE0128-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24018,SPT43188,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25639,SPT50193,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
23987,SPT43155,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24057,SPT43230,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
23986,SPT43154,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
1958,PE0030-C,2010,True,1007,,Tanzania,TZ,Tanga,Tanga,sensitive,resistant,sensitive,sensitive,resistant,resistant
23989,SPT43157,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24047,SPT43219,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
1991,PE0132-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
1990,PE0131-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24027,SPT43199,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
1997,PE0138-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,resistant,sensitive,sensitive,resistant,resistant
24041,SPT43213,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
6498,PZ0010-CW,2010,True,1024,,Uganda,UG,Apac,Apac,sensitive,resistant,sensitive,sensitive,resistant,resistant
1983,PE0124-C,2010,True,1007,,Tanzania,TZ,Tanga,Tanga,sensitive,resistant,sensitive,sensitive,resistant,resistant
23984,SPT43152,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,sensitive
24056,SPT43229,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,sensitive,resistant
24002,SPT43170,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
1951,PE0021-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24058,SPT43231,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,resistant
2006,PE0147-C,2010,True,1007,,Tanzania,TZ,Tanga,Tanga,sensitive,resistant,sensitive,sensitive,resistant,resistant
24042,SPT43214,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
1988,PE0129-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,undetermined,sensitive,sensitive,undetermined,undetermined
1943,PE0012-C,2010,True,1007,,Tanzania,TZ,Tanga,Tanga,sensitive,resistant,sensitive,sensitive,resistant,resistant
24050,SPT43223,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24052,SPT43225,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25641,SPT50195,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2003,PE0144-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,undetermined,sensitive
1956,PE0027-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,resistant,sensitive,sensitive,resistant,undetermined
1950,PE0020-C,2010,True,1007,,Tanzania,TZ,Tanga,Tanga,sensitive,resistant,sensitive,sensitive,resistant,resistant
24038,SPT43210,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,sensitive,resistant
24005,SPT43175,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,sensitive,resistant
25635,SPT50189,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
6501,PZ0015-C,2010,True,1024,,Uganda,UG,Apac,Apac,sensitive,resistant,sensitive,sensitive,resistant,resistant
24015,SPT43185,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
25636,SPT50190,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24030,SPT43202,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
1938,PE0002-CW,2010,True,1007,,Tanzania,TZ,Tanga,Tanga,sensitive,resistant,sensitive,sensitive,resistant,resistant
23993,SPT43161,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
23985,SPT43153,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
1989,PE0130-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2001,PE0142-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,undetermined,sensitive
23980,SPT43148,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
1985,PE0126-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,resistant
1986,PE0127-C,2010,True,1007,,Tanzania,TZ,Tanga,Tanga,sensitive,resistant,sensitive,sensitive,resistant,resistant
1984,PE0125-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24040,SPT43212,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24004,SPT43172,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
25638,SPT50192,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
2005,PE0146-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
1955,PE0025-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,resistant,sensitive,sensitive,resistant,resistant
24023,SPT43195,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
2000,PE0141-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
23988,SPT43156,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24037,SPT43209,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
6487,PZ0001-CW,2010,True,1024,,Uganda,UG,Apac,Apac,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24016,SPT43186,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24032,SPT43204,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
1994,PE0135-C,2010,True,1007,,Tanzania,TZ,Morogoro,Morogoro,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24006,SPT43176,2010,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
25646,SPT50200,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24074,SPT43248,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24107,SPT43281,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24076,SPT43250,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24072,SPT43246,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
25652,SPT50206,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25650,SPT50204,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
25649,SPT50203,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24084,SPT43258,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,resistant
24112,SPT43286,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,sensitive,resistant,resistant
24096,SPT43270,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24093,SPT43267,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25647,SPT50201,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24089,SPT43263,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
25643,SPT50197,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24095,SPT43269,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24114,SPT43288,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24119,SPT43293,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24092,SPT43266,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24079,SPT43253,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24075,SPT43249,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24106,SPT43280,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24099,SPT43273,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24116,SPT43290,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,resistant
25648,SPT50202,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24082,SPT43256,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24070,SPT43243,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24068,SPT43241,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24077,SPT43251,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24098,SPT43272,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24063,SPT43236,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24105,SPT43279,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24067,SPT43240,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24113,SPT43287,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24066,SPT43239,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25651,SPT50205,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24061,SPT43234,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
25644,SPT50198,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24085,SPT43259,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24059,SPT43232,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24091,SPT43265,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24097,SPT43271,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24083,SPT43257,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24109,SPT43283,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24069,SPT43242,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24088,SPT43262,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,undetermined,resistant,resistant
24078,SPT43252,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24108,SPT43282,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24102,SPT43276,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24117,SPT43291,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24115,SPT43289,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24064,SPT43237,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24103,SPT43277,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25654,SPT50208,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24060,SPT43233,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24086,SPT43260,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24080,SPT43254,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25653,SPT50207,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24118,SPT43292,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24065,SPT43238,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
24090,SPT43264,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24071,SPT43244,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24094,SPT43268,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24087,SPT43261,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24101,SPT43275,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,resistant
24073,SPT43247,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24081,SPT43255,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,sensitive,resistant,resistant
24062,SPT43235,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24111,SPT43285,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
25645,SPT50199,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24110,SPT43284,2011,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24129,SPT43303,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24141,SPT43315,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24132,SPT43306,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24133,SPT43307,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,sensitive,resistant,resistant
24172,SPT43346,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24134,SPT43308,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24184,SPT43360,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24196,SPT43372,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24159,SPT43333,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24155,SPT43329,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24167,SPT43341,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
26294,SPT50879,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,undetermined,resistant,sensitive,sensitive,resistant,undetermined
24193,SPT43369,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24171,SPT43345,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24125,SPT43299,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24123,SPT43297,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24127,SPT43301,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24195,SPT43371,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,undetermined
24168,SPT43342,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24142,SPT43316,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24170,SPT43344,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24179,SPT43355,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24164,SPT43338,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
26293,SPT50878,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,undetermined,sensitive,resistant,sensitive
24194,SPT43370,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,undetermined,undetermined,resistant,resistant
24180,SPT43356,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24185,SPT43361,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24149,SPT43323,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24128,SPT43302,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24165,SPT43339,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24147,SPT43321,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24176,SPT43350,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24124,SPT43298,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24131,SPT43305,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,undetermined
24169,SPT43343,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
26295,SPT50880,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,sensitive
24186,SPT43362,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24199,SPT43375,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,undetermined,undetermined,resistant,resistant
24198,SPT43374,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24156,SPT43330,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24150,SPT43324,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24151,SPT43325,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24143,SPT43317,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24145,SPT43319,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24148,SPT43322,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
25655,SPT50209,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24120,SPT43294,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24173,SPT43347,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24138,SPT43312,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24161,SPT43335,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24162,SPT43336,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24154,SPT43328,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24163,SPT43337,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24174,SPT43348,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,undetermined,resistant,resistant
24126,SPT43300,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24200,SPT43376,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24187,SPT43363,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,undetermined,resistant,resistant
24183,SPT43359,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24188,SPT43364,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24146,SPT43320,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
26296,SPT50881,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,undetermined,undetermined,sensitive,sensitive,resistant,sensitive
24157,SPT43331,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24189,SPT43365,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24182,SPT43358,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,sensitive
24140,SPT43314,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,resistant,sensitive,sensitive,resistant,resistant
24122,SPT43296,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,undetermined,sensitive,sensitive,resistant,resistant
24181,SPT43357,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
24136,SPT43310,2012,True,1132,,Kenya,KE,Kilifi,Kilifi,sensitive,sensitive,sensitive,sensitive,resistant,resistant
